Slide_No,State,District,Slide_Name,NH_SH_Location,Latitude,Longitude,Material_Involved,Movement_Type,History,Occurrence_Date,Occurrence_Year,event_date,event_year,event_month,landslide_event,rainfall_mm,rainfall_3day_mm,soil_moisture
MIZ/SER/84A15/2025/024,Mizoram,Serchhip,,Aizawl-Thenzawl-Lunglei Highway,23.315355,92.790619,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/025,Mizoram,Serchhip,,Outside Thenzawl,23.316491,92.788798,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/097,Mizoram,Serchhip,,"P&E Veng, Serchhip",23.322039,92.859147,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,44.4,239.3,0.429
MIZ/SER/84A15/2025/098,Mizoram,Serchhip,,"P&E Veng, Serchhip",23.319156,92.857722,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,44.4,239.3,0.429
MIZ/SER/84A15/2025/099,Mizoram,Serchhip,,"P&E Veng, Serchhip",23.317543,92.858683,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,44.4,239.3,0.429
MIZ/SER/84A15/2025/100,Mizoram,Serchhip,,"P&E Veng, Serchhip",23.318568,92.852294,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/101,Mizoram,Serchhip,,"P&E Veng, Serchhip",23.323423,92.860926,Earth,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,44.4,239.3,0.429
MIZ/SER/84A15/2025/102,Mizoram,Serchhip,,"P&E Veng, Serchhip",23.319412,92.855415,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,44.4,239.3,0.429
MIZ/SER/84A15/2025/103,Mizoram,Serchhip,,"P&E Veng, Serchhip",23.319184,92.856725,Debris,Flow,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,44.4,239.3,0.429
MIZ/SER/84A15/2025/104,Mizoram,Serchhip,,"Field Veng, Serchhip",23.309286,92.850807,Debris,Flow,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/105,Mizoram,Serchhip,,"Field Veng, Serchhip",23.10112,92.852784,Earth,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,34.7,133.6,0.428
MIZ/SER/84A15/2025/106,Mizoram,Serchhip,,"Ramthlun Veng, Serchhip",23.309914,92.853522,Earth,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/107,Mizoram,Serchhip,,"AOC, Serchhip",23.315273,92.856524,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,44.4,239.3,0.429
MIZ/SER/84A15/2025/108,Mizoram,Serchhip,,Serchhip,23.311529,92.85443,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/109,Mizoram,Serchhip,,Serchhip,23.31637,92.854172,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,44.4,239.3,0.429
MIZ/SER/84A15/2025/110,Mizoram,Serchhip,,"Chandmari, Serchhip",23.310074,92.858498,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/111,Mizoram,Serchhip,,"Chandmari, Serchhip",23.309295,92.860017,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/112,Mizoram,Serchhip,,"Chandmari, Serchhip",23.308629,92.860039,Earth,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/113,Mizoram,Serchhip,,Serchhip,23.308778,92.858357,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/114,Mizoram,Serchhip,,Serchhip,23.300837,92.855693,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/115,Mizoram,Serchhip,,Serchhip,23.300787,92.853572,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/116,Mizoram,Serchhip,,Serchhip,23.305323,92.852358,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/119,Mizoram,Serchhip,,Serchhip,23.298928,92.857435,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/120,Mizoram,Serchhip,,"Chandmari, Serchhip",23.310846,92.858915,Debris,Flow,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/121,Mizoram,Serchhip,,"Chandmari, Serchhip",23.311335,92.858026,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/123,Mizoram,Serchhip,,"Saron, Serchhip",23.3057,92.852802,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/128,Mizoram,Serchhip,,"Dinthar, Serchhip",23.301381,92.853078,Debris,Flow,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/129,Mizoram,Serchhip,,"Dinthar, Serchhip",23.299628,92.855609,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/133,Mizoram,Serchhip,,"Dinthar, Serchhip",23.298166,92.858694,Earth,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/137,Mizoram,Serchhip,,Serchhip Bypass road,23.301587,92.868485,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/138,Mizoram,Serchhip,,Serchhip Bypass road,23.313996,92.863984,Debris,Flow,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,44.4,239.3,0.429
MIZ/SER/84A15/2025/140,Mizoram,Serchhip,,Serchhip Bypass road,23.3228,92.862406,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,44.4,239.3,0.429
MIZ/SER/84A15/2025/141,Mizoram,Serchhip,,NH 54,23.286141,92.868152,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/142,Mizoram,Serchhip,,NH 54,23.281219,92.869608,Debris,Flow,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/143,Mizoram,Serchhip,,NH 54,23.274148,92.871011,Debris,Flow,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/144,Mizoram,Serchhip,,NH 54,23.272548,92.874296,Earth,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,39.4,163.2,0.428
MIZ/SER/84A15/2025/149,Mizoram,Serchhip,,Serchhip - Thenzawl road,23.286735,92.85703,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/150,Mizoram,Serchhip,,Serchhip - Thenzawl road,23.284565,92.857096,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A15/2025/153,Mizoram,Serchhip,,Serchhip - Thenzawl road,23.288276,92.830821,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,49.4,220.1,0.429
MIZ/SER/84A16/2025/091,Mizoram,Serchhip,,Bungtlang,23.188273,92.898879,Earth,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,32.0,124.8,0.427
MIZ/SER/84A16/2025/093,Mizoram,Serchhip,,Bungtlang,23.198119,92.899566,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,32.0,124.8,0.427
MIZ/SER/84A16/2025/094,Mizoram,Serchhip,,NH 54,23.223594,92.914767,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,43.6,143.2,0.427
MIZ/SER/84A16/2025/095,Mizoram,Serchhip,,NH 54,23.225227,92.912496,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,43.6,143.2,0.427
MIZ/SER/84A16/2025/148,Mizoram,Serchhip,,Keitum,23.243855,92.905242,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,43.6,143.2,0.427
MIZ/SER/84E04/2025/222,Mizoram,Serchhip,,Serchhip to Khawbung S road,23.1915,93.011024,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,28.3,116.5,0.427
MIZ/SER/84E04/2025/223,Mizoram,Serchhip,,Serchhip to Khawbung S road,23.183361,93.066742,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,29.2,95.7,0.426
MIZ/SIA/84B15/2025/057,Mizoram,Siaha,,Kawchaw W,22.404215,92.951647,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,37.4,107.5,0.428
MIZ/SIA/84B15/2025/059,Mizoram,Siaha,,"Meiseviah, Siaha",22.491822,92.970252,Earth,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,27.9,91.5,0.425
MIZ/SIA/84B15/2025/060,Mizoram,Siaha,,"Meiseviah, Siaha",22.491,92.97076,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,27.9,91.5,0.425
MIZ/SIA/84B15/2025/061,Mizoram,Siaha,,Siaha to Kawlchaw,22.437107,92.946912,Debris,Slide,31 May 2025,2025-05-31,2025.0,2025-05-31,2025,5,1,37.4,107.5,0.428
MIZ/AIZ/83D15/2025/244,Mizoram,Aizawl,,Mauchar,24.365715,92.930137,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,31.1,127.1,0.421
MIZ/AIZ/84A13/2025/240,Mizoram,Aizawl,,Mualmam,23.807952,92.834037,Earth,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,23.1,153.8,0.424
MIZ/AZL/84A09/2025/009,Mizoram,Aizawl,,"Zuangtui, Aizawl",23.75024,92.736662,Debris,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,20.8,124.2,0.42
MIZ/AZL/84A10/2025/012,Mizoram,Aizawl,,"Chanmari West, Aizawl",23.745802,92.717053,Earth,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,20.8,124.2,0.42
MIZ/AZL/84A11/2025/015,Mizoram,Aizawl,,Sumsuih,23.469247,92.744068,Earth,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,36.3,215.2,0.427
MIZ/AZL/84A15/2025/017,Mizoram,Aizawl,,Aizawl-Thenzawl-Lunglei Highway,23.367366,92.767304,Rock,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,45.5,250.7,0.428
MIZ/AZL/84A15/2025/023,Mizoram,Aizawl,,Aizawl-Thenzawl-Lunglei Highway,23.313871,92.792739,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,47.8,266.1,0.428
MIZ/CHAM/84E04/2025/228,Mizoram,Champhai,,Serchhip to Vaphai road,23.198136,93.166988,Debris,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,23.6,95.6,0.426
MIZ/CHAM/84E04/2025/229,Mizoram,Champhai,,Serchhip to Vaphai road,23.177311,93.198157,Debris,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,26.5,94.6,0.423
MIZ/HNAH/84A16/2025/087,Mizoram,Hnahthial,,Pangzawl,23.170678,92.899334,Rock,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,32.9,124.6,0.428
MIZ/KHAW/84E04/2025/226,Mizoram,Khawzawl,,Serchhip to Khawbung S road,23.2066,93.148665,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,23.9,91.6,0.426
MIZ/KHAW/84E08/2025/231,Mizoram,Khawzawl,,Vaphai,23.14788,93.323791,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,22.5,69.2,0.42
MIZ/LUN/84A12/2025/070,Mizoram,Lunglei,,Outside Ramlaitui,23.184091,92.738895,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,42.1,192.9,0.428
MIZ/LUN/84A12/2025/150,Mizoram,Lunglei,,Mualthuam N,23.11239,92.745417,Earth,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,39.2,162.5,0.428
MIZ/LUN/84A12/2025/157,Mizoram,Lunglei,,Mualthuam N,23.104623,92.747711,Debris,Slide and flow,1 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,39.2,162.5,0.428
MIZ/LUN/84A16/2025/175,Mizoram,Lunglei,,"Aizawl-Thenzawl-Lunglei SH, Saichhoh",23.074255,92.76222,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,39.2,162.5,0.428
MIZ/LUNG/84A08/2025/208,Mizoram,Lunglei,,Tleu to West Bunghmun,23.206239,92.491221,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A08/2025/209,Mizoram,Lunglei,,Tleu to West Bunghmun,23.199961,92.488796,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A08/2025/210,Mizoram,Lunglei,,West Bunghmun,23.17824,92.491031,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A08/2025/211,Mizoram,Lunglei,,West Bunghmun,23.180969,92.488193,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A08/2025/212,Mizoram,Lunglei,,West Bunghmun cemetary,23.180354,92.486971,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A08/2025/213,Mizoram,Lunglei,,West Bunghmun,23.182466,92.487731,Debris,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A11/2025/163,Mizoram,Lunglei,,Thenzawl - Buarpui road,23.297521,92.689449,Debris,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,52.4,288.6,0.429
MIZ/LUNG/84A11/2025/164,Mizoram,Lunglei,,Thenzawl - Buarpui road,23.30374,92.672816,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,52.4,288.6,0.429
MIZ/LUNG/84A11/2025/165,Mizoram,Lunglei,,Thenzawl - Buarpui road,23.304123,92.671521,Debris,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,52.4,288.6,0.429
MIZ/LUNG/84A11/2025/166,Mizoram,Lunglei,,Thenzawl - Buarpui road,23.306105,92.671296,Debris,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,52.4,288.6,0.429
MIZ/LUNG/84A11/2025/167,Mizoram,Lunglei,,Thenzawl - Buarpui road,23.306338,92.666573,Debris,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,52.4,288.6,0.429
MIZ/LUNG/84A11/2025/168,Mizoram,Lunglei,,New Khawlek,23.32044,92.643229,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,52.4,288.6,0.429
MIZ/LUNG/84A11/2025/169,Mizoram,Lunglei,,Thenzawl - Buarpui road,23.301901,92.649401,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,52.4,288.6,0.429
MIZ/LUNG/84A11/2025/215,Mizoram,Lunglei,,West Bungtlang,23.251004,92.63667,Debris,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,55.6,305.0,0.428
MIZ/LUNG/84A12/2025/034,Mizoram,Lunglei,,Aizawl-Thenzawl-Lunglei Highway,23.200475,92.735007,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,55.2,258.7,0.428
MIZ/LUNG/84A12/2025/035,Mizoram,Lunglei,,Aizawl-Thenzawl-Lunglei Highway,23.195661,92.73562,Rock,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,55.2,258.7,0.428
MIZ/LUNG/84A12/2025/048,Mizoram,Lunglei,,N. Mualthuam,23.114694,92.743931,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,39.2,162.5,0.428
MIZ/LUNG/84A12/2025/170,Mizoram,Lunglei,,Buarpui,23.246611,92.655112,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,55.6,305.0,0.428
MIZ/LUNG/84A12/2025/171,Mizoram,Lunglei,,West Bungtlang to Changpui road,23.2388,92.636923,Earth,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,55.6,305.0,0.428
MIZ/LUNG/84A12/2025/172,Mizoram,Lunglei,,West Bungtlang to Changpui road,23.234538,92.637234,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,55.6,305.0,0.428
MIZ/LUNG/84A12/2025/173,Mizoram,Lunglei,,West Bungtlang to Changpui road,23.206413,92.632701,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,55.6,305.0,0.428
MIZ/LUNG/84A12/2025/174,Mizoram,Lunglei,,West Bungtlang to Changpui road,23.197283,92.632661,Earth,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,43.5,265.7,0.429
MIZ/LUNG/84A12/2025/175,Mizoram,Lunglei,,Changpui,23.174558,92.612556,Earth,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,43.5,265.7,0.429
MIZ/LUNG/84A12/2025/176,Mizoram,Lunglei,,Changpui,23.1739,92.611378,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,43.5,265.7,0.429
MIZ/LUNG/84A12/2025/177,Mizoram,Lunglei,,Changpui,23.173258,92.611929,Debris,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,43.5,265.7,0.429
MIZ/LUNG/84A12/2025/178,Mizoram,Lunglei,,Changpui,23.17252,92.611434,Debris,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,43.5,265.7,0.429
MIZ/LUNG/84A12/2025/179,Mizoram,Lunglei,,Changpui,23.172659,92.611828,Earth,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,43.5,265.7,0.429
MIZ/LUNG/84A12/2025/180,Mizoram,Lunglei,,Thenhlum,23.198272,92.589291,Earth,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,55.6,305.0,0.428
MIZ/LUNG/84A12/2025/181,Mizoram,Lunglei,,Thenhlum,23.198961,92.590043,Earth,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,55.6,305.0,0.428
MIZ/LUNG/84A12/2025/182,Mizoram,Lunglei,,Thenhlum,23.199095,92.586671,Earth,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,55.6,305.0,0.428
MIZ/LUNG/84A12/2025/183,Mizoram,Lunglei,,Thenhlum,23.199415,92.585883,Earth,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,55.6,305.0,0.428
MIZ/LUNG/84A12/2025/184,Mizoram,Lunglei,,Thenhlum,23.200105,92.584517,Debris,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,55.6,305.0,0.428
MIZ/LUNG/84A12/2025/185,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.200655,92.5813,Debris,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,55.6,305.0,0.428
MIZ/LUNG/84A12/2025/186,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.201843,92.579666,Debris,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,55.6,305.0,0.428
MIZ/LUNG/84A12/2025/187,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.202247,92.57903,Debris,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,55.6,305.0,0.428
MIZ/LUNG/84A12/2025/188,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.203107,92.577972,Debris,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A12/2025/189,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.203903,92.576807,Debris,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A12/2025/190,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.204282,92.576174,Debris,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A12/2025/191,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.204481,92.575792,Earth,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A12/2025/192,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.205193,92.574684,Debris,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A12/2025/193,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.214589,92.572672,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A12/2025/194,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.212919,92.558022,Debris,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A12/2025/195,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.207082,92.509726,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A12/2025/196,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.195616,92.546251,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A12/2025/197,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.19796,92.543304,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A12/2025/198,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.190022,92.554302,Debris,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A12/2025/199,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.21035,92.539589,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A12/2025/200,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.208921,92.541174,Earth,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A12/2025/201,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.208823,92.53749,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A12/2025/202,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.206239,92.491221,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A12/2025/203,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.20549,92.543278,Earth,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A12/2025/204,Mizoram,Lunglei,,Thenhlum to West Bunghmun road,23.219631,92.563324,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A12/2025/205,Mizoram,Lunglei,,Tleu,23.204981,92.534603,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A12/2025/206,Mizoram,Lunglei,,Tleu,23.206253,92.533605,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A12/2025/207,Mizoram,Lunglei,,Tleu to West Bunghmun,23.209857,92.500587,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84A12/2025/214,Mizoram,Lunglei,,Tleu,23.204706,92.533825,Debris,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,57.9,317.6,0.428
MIZ/LUNG/84B13/2025/072,Mizoram,Lunglei,,Theiriat,22.866131,92.772713,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,43.9,141.6,0.429
MIZ/LUNG/84B13/2025/073,Mizoram,Lunglei,,Serkawn PHE Complex,22.903567,92.758702,Debris,Flow,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,43.9,141.6,0.429
MIZ/LUNG/84B13/2025/074,Mizoram,Lunglei,,"Zohnuai, Lunglei",22.903454,92.760096,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,43.9,141.6,0.429
MIZ/LUNG/84B13/2025/075,Mizoram,Lunglei,,"Serkawn, Lunglei",22.904615,92.75705,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,43.9,141.6,0.429
MIZ/LUNG/84B13/2025/076,Mizoram,Lunglei,,"Zohnuai, Lunglei",22.922528,92.752404,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,39.3,139.0,0.428
MIZ/LUNG/84B13/2025/078,Mizoram,Lunglei,,NH 54,22.88042,92.821692,Debris,Slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,43.9,141.6,0.429
MIZ/SER/84A11/2025/154,Mizoram,Serchhip,,Thenzawl - Buarpui road,23.293863,92.741368,Debris,slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,47.8,266.1,0.428
MIZ/SER/84A11/2025/155,Mizoram,Serchhip,,Thenzawl - Buarpui road,23.295774,92.740012,Debris,slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,47.8,266.1,0.428
MIZ/SER/84A11/2025/156,Mizoram,Serchhip,,Thenzawl - Buarpui road,23.30265,92.742945,Debris,slide,01 June 2025,2025-06-01,2025.0,2025-06-01,2025,6,1,47.8,266.1,0.428
